event_date,close_price_usd,market_cap_usd,volume_usd
2015-09-05 00:00:00 UTC,1.29888313413515,97402782.61913484,350815.4668948872
2015-09-06 00:00:00 UTC,1.256223439965584,94801706.70501994,317470.0943419727
2015-09-07 00:00:00 UTC,1.236033260936938,91718481.31789044,487005.2028033498
2015-09-08 00:00:00 UTC,1.206529945086729,90274690.39947064,419148.8018252036
2015-09-09 00:00:00 UTC,1.167234841402144,88150718.66876175,367774.3318949896
2015-09-10 00:00:00 UTC,0.976509092691504,85308945.82326,639527.9174929534
2015-09-11 00:00:00 UTC,1.038203585306107,71394234.94958797,1901710.694902119
2015-09-12 00:00:00 UTC,0.9386521502557872,75931677.01254052,800623.2998453851
2015-09-13 00:00:00 UTC,0.87402296242848,68673818.80135794,658895.1959938455
2015-09-14 00:00:00 UTC,0.9418231857274298,63965969.21105757,739213.7259180878
2015-09-15 00:00:00 UTC,0.9032199195724052,68951445.2301325,725816.471124354
2015-09-16 00:00:00 UTC,0.8830787289063511,66147947.57992838,629370.0849072988
2015-09-17 00:00:00 UTC,0.8460709193872474,64693831.07862287,910704.9512256784
2015-09-18 00:00:00 UTC,0.8821037996855977,62003275.12077277,478606.3969218407
2015-09-19 00:00:00 UTC,0.9363277614869444,64666306.22983543,387803.6167124918
2015-09-20 00:00:00 UTC,0.9010928790890972,68666556.12460059,514836.10862474947
2015-09-21 00:00:00 UTC,0.8971422650551497,66105164.81214318,429253.50431215833
2015-09-22 00:00:00 UTC,0.8940475222994914,65835322.779180124,485738.9553869821
2015-09-23 00:00:00 UTC,0.8160373080893036,65633959.754653834,204065.4059008884
2015-09-24 00:00:00 UTC,0.7405192998515878,59927327.71396765,818263.068224302
2015-09-25 00:00:00 UTC,0.7778014991497727,54400658.247102216,901151.6190115964
2015-09-26 00:00:00 UTC,0.7213584231130563,57158415.438244216,379124.1859007531
2015-09-27 00:00:00 UTC,0.5830570046974366,53028193.82255717,408380.6390382605
2015-09-28 00:00:00 UTC,0.657832489515796,42874816.973063745,1214056.2117823916
2015-09-29 00:00:00 UTC,0.7347630535971914,48389042.902712226,936630.3296074624
2015-09-30 00:00:00 UTC,0.6858121897138929,54065419.507539704,640217.6226458604
2015-10-01 00:00:00 UTC,0.6762217338750541,50481342.52886205,588839.7815035215
2015-10-02 00:00:00 UTC,0.6874757575411915,49792779.28891763,220969.48495190177
2015-10-03 00:00:00 UTC,0.6675468579375702,50638684.01549935,163820.85347975112
2015-10-04 00:00:00 UTC,0.6282550742429386,49187272.3502002,104370.4507347284
2015-10-05 00:00:00 UTC,0.64565776230867,46307572.65224096,221647.2070678533
2015-10-06 00:00:00 UTC,0.6100126973575233,47605896.39364778,268523.03787593375
2015-10-07 00:00:00 UTC,0.6234833021554507,44984157.19104538,216715.5068486152
2015-10-08 00:00:00 UTC,0.650768764684828,45977519.79859987,310876.1441075317
2015-10-09 00:00:00 UTC,0.6297949417268295,47989631.2526218,379233.1220398259
2015-10-10 00:00:00 UTC,0.6370439806918999,46490996.55001768,145554.93808006204
2015-10-11 00:00:00 UTC,0.628787281832734,47026115.24213034,87074.79961764446
2015-10-12 00:00:00 UTC,0.6026272723327593,46416611.842303865,108895.52921643596
2015-10-13 00:00:00 UTC,0.517689435598842,44485499.29942276,297117.07710031554
2015-10-14 00:00:00 UTC,0.5614990042588522,38272635.02078042,944847.8047126096
2015-10-15 00:00:00 UTC,0.5331480200007419,41527413.54435173,376563.0715091993
2015-10-16 00:00:00 UTC,0.5490283089973744,39443831.31743269,247071.24723507115
2015-10-17 00:00:00 UTC,0.5184445473595721,40632190.61699083,317377.7617794195
2015-10-18 00:00:00 UTC,0.4870672984193326,38382124.41691709,133661.67045159836
2015-10-19 00:00:00 UTC,0.4329785990312485,36070935.31062339,240250.37656809337
2015-10-20 00:00:00 UTC,0.4397689744048958,32076052.631905656,352361.0618641571
2015-10-21 00:00:00 UTC,0.5654615066780281,32590298.008333907,599041.0131522977
2015-10-22 00:00:00 UTC,0.540737766800056,41918540.78268511,979304.0724230008
2015-10-23 00:00:00 UTC,0.5685737685118122,40100107.0136459,866798.4888542511
2015-10-24 00:00:00 UTC,0.6319388092249569,42179070.75754259,259157.66241063716
2015-10-25 00:00:00 UTC,0.7439579097275092,46895926.25706037,476617.738601437
2015-10-26 00:00:00 UTC,0.8544552504832845,55226993.78944921,1174026.819064362
2015-10-27 00:00:00 UTC,1.010409721259424,63451496.574236006,1887568.905929
2015-10-28 00:00:00 UTC,1.163748635576317,75057962.81264551,2447633.797627517
2015-10-29 00:00:00 UTC,1.041849054896385,86478981.5524642,2236842.210445422
2015-10-30 00:00:00 UTC,0.9070916284167456,77447839.42741764,2384549.998119618
2015-10-31 00:00:00 UTC,1.058541941291151,67453442.47710526,652271.5873221146
2015-11-01 00:00:00 UTC,0.955045860320044,78742733.24541084,603996.1990296076
2015-11-02 00:00:00 UTC,1.002344802929553,71066352.05814125,970665.6783058536
2015-11-03 00:00:00 UTC,0.9018086605486008,74613449.56251672,1878273.0109212757
2015-11-04 00:00:00 UTC,0.906601136813436,67152505.55125615,3218064.880847628
2015-11-05 00:00:00 UTC,0.9094421987209234,67532501.09696001,1202885.3800460403
2015-11-06 00:00:00 UTC,0.922482091197951,67767390.10082617,913629.1696859167
2015-11-07 00:00:00 UTC,1.030499514179018,68761146.27837914,904631.8699629814
2015-11-08 00:00:00 UTC,0.9958029845225516,76839299.32470989,1040086.754503368
2015-11-09 00:00:00 UTC,0.93483422190165,74277547.07634276,1972521.3874033373
2015-11-10 00:00:00 UTC,0.7887611772679245,69753492.14382021,865031.5412400892
2015-11-11 00:00:00 UTC,0.90074206650109,58873875.70678452,1243322.7527190507
2015-11-12 00:00:00 UTC,0.9040815579448992,67254888.20415637,826829.6689207307
2015-11-13 00:00:00 UTC,0.8842289054037304,67527257.40972713,545086.2658886773
2015-11-14 00:00:00 UTC,0.910825548196164,66066714.4889687,361586.11600976856
2015-11-15 00:00:00 UTC,0.933840783957846,68078325.7946219,432023.407831642
2015-11-16 00:00:00 UTC,0.9952733578828388,69812830.40735959,616346.9298519328
2015-11-17 00:00:00 UTC,0.9944285799213992,74440734.3005621,1128249.5445129166
2015-11-18 00:00:00 UTC,0.9514712892422664,74402718.74542972,687203.3331021931
2015-11-19 00:00:00 UTC,0.926803118959178,71212297.76056388,434385.481510446
2015-11-20 00:00:00 UTC,0.9735724342696528,69388368.57982641,606560.338362119
2015-11-21 00:00:00 UTC,0.96473853235469,72914368.80252853,454926.9190034523
2015-11-22 00:00:00 UTC,0.9452203362307195,72276339.25126061,371962.8833336563
2015-11-23 00:00:00 UTC,0.8993611354663962,70839197.81949022,437126.39426833094
2015-11-24 00:00:00 UTC,0.8677070917677269,67424299.39769948,354914.08621214016
2015-11-25 00:00:00 UTC,0.8948747707881739,65072847.332706206,708867.1776788787
2015-11-26 00:00:00 UTC,0.8707128002545287,67132055.60740013,959696.471943832
2015-11-27 00:00:00 UTC,0.9173987754375574,65341845.392888874,398595.4996438545
2015-11-28 00:00:00 UTC,0.8717449537893333,68868768.28657502,465064.93868912815
2015-11-29 00:00:00 UTC,0.8736009320890139,65463342.96555324,436939.13020833576
2015-11-30 00:00:00 UTC,0.8750039976447704,65624853.97047546,775372.5405749859
2015-12-01 00:00:00 UTC,0.8227337811375524,65752486.02943543,643109.8579217136
2015-12-02 00:00:00 UTC,0.8247651888810106,61844779.03171155,494205.89284799533
2015-12-03 00:00:00 UTC,0.8387909512811372,62018808.08501765,541681.1368684795
2015-12-04 00:00:00 UTC,0.8645837297560469,63094325.07829986,241947.49444270384
2015-12-05 00:00:00 UTC,0.8349924869606098,65056337.64166404,226084.41071520853
2015-12-06 00:00:00 UTC,0.8007502839259887,62850264.41510667,429681.2894745185
2015-12-07 00:00:00 UTC,0.8188527088752511,60292476.61320164,494657.61802976346
2015-12-08 00:00:00 UTC,0.7918293483107267,61675859.110314034,435966.80884823814
2015-12-09 00:00:00 UTC,0.8474422420390545,59661067.18085799,627128.9260492469
2015-12-10 00:00:00 UTC,0.9167389424445134,63872552.27588074,374543.00586710183
2015-12-11 00:00:00 UTC,0.9712583097472548,69119370.62718369,765839.8738111159
2015-12-12 00:00:00 UTC,0.9583031735578238,73250296.07272834,1385279.0437324098
2015-12-13 00:00:00 UTC,0.9954898346339888,72302484.28350292,279257.6104401555
2015-12-14 00:00:00 UTC,1.0170637001075,75133022.39506158,562723.38601539
2015-12-15 00:00:00 UTC,0.9889124423815732,76787012.60189861,573171.6204861925
2015-12-16 00:00:00 UTC,0.9402283251940492,74686005.22814946,207316.98728030303
2015-12-17 00:00:00 UTC,0.921171783109932,71033582.40629953,641112.3505143464
2015-12-18 00:00:00 UTC,0.9096329169325174,69616990.9878865,297866.39712775947
2015-12-19 00:00:00 UTC,0.9032316429089904,68767429.85047308,333313.4238328429
2015-12-20 00:00:00 UTC,0.8968062870238118,68305705.24538197,467489.5933259762
2015-12-21 00:00:00 UTC,0.8789593130596947,67842615.39188164,543846.3978062818
2015-12-22 00:00:00 UTC,0.8675654552724993,66514758.19337365,468144.5604338489
2015-12-23 00:00:00 UTC,0.861363016488459,65674405.654046126,333657.8603050268
2015-12-24 00:00:00 UTC,0.8707183439745884,65226512.003279686,353090.34035883
2015-12-25 00:00:00 UTC,0.8530178649009634,65957619.83793369,169208.7604895867
2015-12-26 00:00:00 UTC,0.8588870868776094,64637552.400460914,424123.09670471714
2015-12-27 00:00:00 UTC,0.8421696130307879,65104495.77797423,208247.21865890335
2015-12-28 00:00:00 UTC,0.8694878107781919,63858382.55360898,228592.5875954824
2015-12-29 00:00:00 UTC,0.9003543017405369,65951485.1558242,211396.56750766764
2015-12-30 00:00:00 UTC,0.9365399677803522,68315404.54669571,584414.4705682999
2015-12-31 00:00:00 UTC,0.9463133430749894,71083912.69961053,668846.07044826
2016-01-01 00:00:00 UTC,0.9381261621726148,71849843.66511223,202032.1333686356
2016-01-02 00:00:00 UTC,0.9721969755035614,71252107.9687766,252880.2353165073
2016-01-03 00:00:00 UTC,0.9592978352147374,73864483.22222728,402755.9084078687
2016-01-04 00:00:00 UTC,0.9531022411427652,72909192.00505088,341506.82136802946
2016-01-05 00:00:00 UTC,0.9684340117908704,72462361.87937805,217443.23809763335
2016-01-06 00:00:00 UTC,0.9589767803876824,73650960.93328463,328507.1523817127
2016-01-07 00:00:00 UTC,0.9955747811931686,72931723.30621576,642269.5176489778
2016-01-08 00:00:00 UTC,1.02478096778813,75767382.4398899,554403.4018238547
2016-01-09 00:00:00 UTC,1.01996585607406,78016544.33428131,254045.62911324683
2016-01-10 00:00:00 UTC,1.068726621062779,77676004.65241879,404315.93496207293
2016-01-11 00:00:00 UTC,1.167362900827917,81416101.6377075,1025253.0383450064
2016-01-12 00:00:00 UTC,1.12958834642001,88958959.89936547,2962550.3945903103
2016-01-13 00:00:00 UTC,1.157377553252501,86108971.48293594,1003321.3604582712
2016-01-14 00:00:00 UTC,1.21073546288485,88257219.96322113,731050.8483768429
2016-01-15 00:00:00 UTC,1.215691295024754,92329493.82516772,4049516.212452064
2016-01-16 00:00:00 UTC,1.321855711753408,92765190.35300171,2377737.1425659666
2016-01-17 00:00:00 UTC,1.39830112692888,100866229.13386132,1176009.00668505
2016-01-18 00:00:00 UTC,1.3769900190471,106770204.99600992,4073710.1202780646
2016-01-19 00:00:00 UTC,1.565411904541257,105177492.60810892,1684557.2914079635
2016-01-20 00:00:00 UTC,1.544691862235827,119608403.90910526,2899771.051018662
2016-01-21 00:00:00 UTC,1.471341822504971,118064297.75775222,1670627.3218903034
2016-01-22 00:00:00 UTC,1.692156284936261,112494896.69290043,1585027.991812104
2016-01-23 00:00:00 UTC,2.131691495370684,129390552.65124127,2212028.7971573095
2016-01-24 00:00:00 UTC,2.48139608647395,163090024.6945184,9578400.618786106
2016-01-25 00:00:00 UTC,2.086782726986503,189898537.77611715,10884776.210849363
2016-01-26 00:00:00 UTC,2.384501158704437,159744115.0673894,11669540.231742326
2016-01-27 00:00:00 UTC,2.519719734523484,182534589.0343229,7048626.2187527
2016-01-28 00:00:00 UTC,2.486203232055895,193030853.2041578,5043090.697552952
2016-01-29 00:00:00 UTC,2.437601273512591,190524391.8350728,6527897.661629626
2016-01-30 00:00:00 UTC,2.298766557449123,186862759.721514,3674090.3975050296
2016-01-31 00:00:00 UTC,2.221883059355513,176275775.71473008,5834817.706592737
2016-02-01 00:00:00 UTC,2.403111855327034,170434539.30474818,3991411.341435245
2016-02-02 00:00:00 UTC,2.515949933456795,184396131.5986807,3602402.308067327
2016-02-03 00:00:00 UTC,2.557178944302694,193120920.3597334,4030697.3392438097
2016-02-04 00:00:00 UTC,2.532878565491474,196350197.91323307,3532651.020271136
2016-02-05 00:00:00 UTC,2.517776369343559,194548161.01786965,2640353.6147680376
2016-02-06 00:00:00 UTC,2.950776113177157,193450250.47357807,1924574.718061702
2016-02-07 00:00:00 UTC,3.165335693696386,226795324.20954537,7099203.5519039435
2016-02-08 00:00:00 UTC,3.720453286688504,243366581.58299115,9781404.736808997
2016-02-09 00:00:00 UTC,4.427431437703359,286139280.9840226,16355217.945349474
2016-02-10 00:00:00 UTC,6.005000308112697,340624194.15097886,29316397.613274623
2016-02-11 00:00:00 UTC,5.475649283683189,462140079.76210976,28752968.923665255
2016-02-12 00:00:00 UTC,5.373284921940013,421542668.4566254,9902598.24407914
2016-02-13 00:00:00 UTC,5.169512436402438,413798928.6182676,25637385.479897276
2016-02-14 00:00:00 UTC,5.319058286377442,398234915.54443055,11552061.707776096
2016-02-15 00:00:00 UTC,4.368970122064963,409885035.83075976,13786358.783861184
2016-02-16 00:00:00 UTC,3.744022470740231,336781865.25572217,15444552.58629855
2016-02-17 00:00:00 UTC,4.397939042003922,288700599.2729368,14847989.04999859
2016-02-18 00:00:00 UTC,4.493895382965731,339233532.70569825,17707643.869024027
2016-02-19 00:00:00 UTC,4.301875677560981,346746765.74089813,7215680.13205692
2016-02-20 00:00:00 UTC,4.653970273276003,332040532.28508496,8703306.94050525
2016-02-21 00:00:00 UTC,5.608714257576696,359334417.7208708,6458218.23306439
2016-02-22 00:00:00 UTC,5.612091439849516,433193897.2217689,15140246.890369603
2016-02-23 00:00:00 UTC,6.134381259039694,433593972.8044955,13534870.66434678
2016-02-24 00:00:00 UTC,5.93625743323269,474102955.51858103,11396482.659191374
2016-02-25 00:00:00 UTC,5.897351626440898,458942242.84471726,20614025.807056963
2016-02-26 00:00:00 UTC,6.357091762158404,456082096.8564275,9515283.257397331
2016-02-27 00:00:00 UTC,6.440650848847282,491795616.48932266,8967228.051799431
2016-02-28 00:00:00 UTC,6.312028458049726,498424354.01221955,9683081.005927766
2016-02-29 00:00:00 UTC,7.560157049617909,488620056.2443799,7546069.554011689
2016-03-01 00:00:00 UTC,8.398318163034869,585403826.3853717,20945587.168326743
2016-03-02 00:00:00 UTC,9.504937042998195,650547162.2177418,29743237.911609612
2016-03-03 00:00:00 UTC,10.03776475108964,736507630.9102448,40441406.846499346
2016-03-04 00:00:00 UTC,10.93519773927983,778040245.1399581,35604151.84878607
2016-03-05 00:00:00 UTC,10.96466178163567,847886363.7817264,54303350.00956653
2016-03-06 00:00:00 UTC,9.397469868813554,850440219.9342833,41487265.46159489
2016-03-07 00:00:00 UTC,9.800690787314164,729122199.5218774,31891736.915083926
2016-03-08 00:00:00 UTC,11.97157975649351,760648959.2261459,26473661.601431254
2016-03-09 00:00:00 UTC,11.2064229700308,929438076.2759756,28637679.638494223
2016-03-10 00:00:00 UTC,11.20893669288255,870327228.7272445,26154096.467449
2016-03-11 00:00:00 UTC,13.37620667356022,870802676.0308328,21083465.444312476
2016-03-12 00:00:00 UTC,14.89359978457807,1039511436.039522,49863322.38648788
2016-03-13 00:00:00 UTC,12.28982460670519,1157819808.965224,41625885.68412731
2016-03-14 00:00:00 UTC,12.966897673599,955721344.445704,56738456.43221119
2016-03-15 00:00:00 UTC,12.52943314528079,1008754617.7585648,30654519.10842079
2016-03-16 00:00:00 UTC,10.956232214701,975104638.0634547,23016882.43185901
2016-03-17 00:00:00 UTC,10.79765033887468,856001603.1676563,41222397.150388725
2016-03-18 00:00:00 UTC,10.43953586817164,843946887.9342747,56331932.49799413
2016-03-19 00:00:00 UTC,10.21749097388716,816289545.7437397,26241552.22233686
2016-03-20 00:00:00 UTC,11.85112269425594,799245003.4284257,17365910.955602583
2016-03-21 00:00:00 UTC,11.31742767517068,927407651.003754,28692538.03850463
2016-03-22 00:00:00 UTC,12.40319150724304,886765230.0935057,19752147.756938808
2016-03-23 00:00:00 UTC,11.12762218636002,972225642.275035,19194415.657154
2016-03-24 00:00:00 UTC,10.64069143211582,872598276.4440267,25440037.393963
2016-03-25 00:00:00 UTC,10.96552244468764,834753145.0583116,13369781.43339712
2016-03-26 00:00:00 UTC,10.37751681820161,860590847.122157,9099232.99988865
2016-03-27 00:00:00 UTC,11.67625154039094,814770808.1488085,16296116.833151689
2016-03-28 00:00:00 UTC,11.73817083046575,917099302.4921898,23146182.980729047
2016-03-29 00:00:00 UTC,11.88228675953419,922332031.7043784,17227685.66894123
2016-03-30 00:00:00 UTC,11.35463054290018,934038009.0318996,18966041.620488863
2016-03-31 00:00:00 UTC,11.63607180334684,892916961.5825855,14483801.493105622
2016-04-01 00:00:00 UTC,11.5639776320382,915415691.5298438,11085851.666571325
2016-04-02 00:00:00 UTC,11.51238012010477,910108352.6203126,8250251.46099724
2016-04-03 00:00:00 UTC,11.18688123888369,906254482.4679868,6190954.954391588
2016-04-04 00:00:00 UTC,10.41948468988903,881135506.2361231,8612716.039295983
2016-04-05 00:00:00 UTC,10.66622342007389,821026031.4553995,19160809.10508679
2016-04-06 00:00:00 UTC,10.0295684039377,840796803.7682226,16326497.505610662
2016-04-07 00:00:00 UTC,9.758944911021471,790923840.975488,12647730.142575275
2016-04-08 00:00:00 UTC,9.899719595415824,769898368.4666554,14041839.904038262
2016-04-09 00:00:00 UTC,8.814617175830122,781106339.0553539,12961939.644313945
2016-04-10 00:00:00 UTC,8.66829211893249,695943784.1793737,42148631.996420056
2016-04-11 00:00:00 UTC,7.51681223420342,684660770.877576,14850316.572718466
2016-04-12 00:00:00 UTC,8.015604593105122,593949307.4480366,22286939.435105387
2016-04-13 00:00:00 UTC,8.43365602127963,633611436.0474921,30653780.43975513
2016-04-14 00:00:00 UTC,8.20613745870167,666925784.5002216,13178565.115089094
2016-04-15 00:00:00 UTC,8.555981966976974,649194329.0397049,11510142.230195371
2016-04-16 00:00:00 UTC,9.323170276346234,677141041.3390801,9164981.891612116
2016-04-17 00:00:00 UTC,8.960482405053712,738147546.3926145,23406128.933429755
2016-04-18 00:00:00 UTC,8.696773038727313,709720474.7865463,20650475.766265377
2016-04-19 00:00:00 UTC,8.484150722584234,689106961.8888905,11931697.805021904
2016-04-20 00:00:00 UTC,8.11104074507033,672532357.9918683,14929127.402227022
2016-04-21 00:00:00 UTC,7.855106665179344,643204549.648147,12241737.003326476
2016-04-22 00:00:00 UTC,8.377192623957283,623163882.7267805,12838519.618996318
2016-04-23 00:00:00 UTC,7.995361207240304,664843804.3114134,14263735.838354647
2016-04-24 00:00:00 UTC,7.812751656077315,634792414.6359913,10251449.903605144
2016-04-25 00:00:00 UTC,7.424663266229029,620380381.4729422,9849771.90571352
2016-04-26 00:00:00 UTC,7.724694549946334,589953549.0718942,17588527.338440873
2016-04-27 00:00:00 UTC,7.250216005225782,614038719.7664939,18898653.05760324
2016-04-28 00:00:00 UTC,7.47581760975781,576551379.9087085,10503191.403122593
2016-04-29 00:00:00 UTC,8.892970091837213,594731702.4822702,8232651.035704131
2016-04-30 00:00:00 UTC,8.832454372832895,707751631.3173722,36023474.61132939
2016-05-01 00:00:00 UTC,10.10782116866719,703213705.2833785,16329848.834566616
2016-05-02 00:00:00 UTC,9.285335810954496,805073117.8028661,40531647.2594358
2016-05-03 00:00:00 UTC,9.414136136064808,739862094.2932651,20068196.22374318
2016-05-04 00:00:00 UTC,9.82713017845644,750420702.3036536,16758119.374866204
2016-05-05 00:00:00 UTC,9.277042146778028,783653892.6075463,17630163.279848542
2016-05-06 00:00:00 UTC,9.38120289358462,740079043.0208727,20206557.47556278
2016-05-07 00:00:00 UTC,9.52920206226682,748684467.9155403,10242971.602412278
2016-05-08 00:00:00 UTC,9.353276545574158,760794311.5000647,14850766.415806817
2016-05-09 00:00:00 UTC,9.350283703928604,747045608.4385856,10349090.132607356
2016-05-10 00:00:00 UTC,9.981302920467384,747107780.4041426,8837274.15169184
2016-05-11 00:00:00 UTC,10.091492287586432,797843002.2628187,14650764.255450204
2016-05-12 00:00:00 UTC,10.585661577212786,806976736.4777818,22804335.07313709
2016-05-13 00:00:00 UTC,10.176098567981152,846829870.6061078,27489270.96990509
2016-05-14 00:00:00 UTC,9.960446892869545,814388813.0253446,18055946.18486381
2016-05-15 00:00:00 UTC,11.1336459827202,797447113.6994009,8453161.311741682
2016-05-16 00:00:00 UTC,12.157137161266911,891725938.6611807,27963225.28498735
2016-05-17 00:00:00 UTC,13.35361430554958,974091672.7174444,36364157.81238995
2016-05-18 00:00:00 UTC,14.71832475600216,1070392165.1001045,62651459.72818858
2016-05-19 00:00:00 UTC,13.69368343400459,1180254102.175352,53477909.077545226
2016-05-20 00:00:00 UTC,13.99924843857703,1098527825.600999,48337340.57185815
2016-05-21 00:00:00 UTC,14.248986066415837,1123480271.01703,24426995.172922097
2016-05-22 00:00:00 UTC,13.23503660198636,1143985930.6592455,17413663.620256484
2016-05-23 00:00:00 UTC,12.66434299000911,1063005899.322382,21271913.57732469
2016-05-24 00:00:00 UTC,12.50426452924122,1017513902.034196,41166028.01368196
2016-05-25 00:00:00 UTC,12.498353409631168,1005116816.0568345,25364775.557130534
2016-05-26 00:00:00 UTC,11.19174476153149,1005043803.4223616,19032556.07440177
2016-05-27 00:00:00 UTC,11.76324560569715,900334792.3619336,53491048.64137498
2016-05-28 00:00:00 UTC,12.38905213533701,946689008.4566064,44051409.767962486
2016-05-29 00:00:00 UTC,12.67843106889236,997114649.2059604,26254518.55363852
2016-05-30 00:00:00 UTC,14.00927375901662,1021153612.0329038,13289827.482192438
2016-05-31 00:00:00 UTC,13.857937834861248,1128785731.519008,39491270.92023739
2016-06-01 00:00:00 UTC,13.77433887468257,1117038106.127638,20161807.321217276
2016-06-02 00:00:00 UTC,13.8427358773047,1110747962.0861454,9543717.946969878
2016-06-03 00:00:00 UTC,13.697394260187224,1116709699.223147,21310804.97545615
2016-06-04 00:00:00 UTC,13.970529067786634,1105420836.374678,14233023.489212891
2016-06-05 00:00:00 UTC,13.942005553967729,1127904559.166551,9908484.139421096
2016-06-06 00:00:00 UTC,14.549216948648322,1126059079.2933495,7633717.194766483
2016-06-07 00:00:00 UTC,14.43177555298705,1175566661.3926558,19688483.52449011
2016-06-08 00:00:00 UTC,14.44062374394472,1166543234.5850923,14566862.117567817
2016-06-09 00:00:00 UTC,13.943733928604544,1167724056.8805668,6538415.617239344
2016-06-10 00:00:00 UTC,13.960460970231289,1127971788.6557844,9751904.43375697
2016-06-11 00:00:00 UTC,15.697007269686257,1129771063.2214296,9986576.468801256
2016-06-12 00:00:00 UTC,17.55275028575095,1270814827.7909074,34155133.25971257
2016-06-13 00:00:00 UTC,18.770374371361417,1421627594.3482137,33190471.728637412
2016-06-14 00:00:00 UTC,18.42185368743804,1520848128.9016523,57195562.16615153
2016-06-15 00:00:00 UTC,20.509400413759888,1493198806.5705338,16794245.386186022
2016-06-16 00:00:00 UTC,15.397397817568129,1663058590.2352068,33609803.05751324
2016-06-17 00:00:00 UTC,11.197136666677007,1249053416.9715872,176008430.131423
2016-06-18 00:00:00 UTC,12.23058702890821,908703581.3956258,121410542.50029658
2016-06-19 00:00:00 UTC,11.814834520499266,992977657.9993956,68987538.97211507
2016-06-20 00:00:00 UTC,12.984597875196858,959600009.086865,79924563.1953664
2016-06-21 00:00:00 UTC,12.737756210638716,1055028896.3957832,73815982.10368486
2016-06-22 00:00:00 UTC,13.676478995775716,1035382450.4098116,157698817.03531438
2016-06-23 00:00:00 UTC,13.94189690132606,1112128273.0865183,35210083.60811146
2016-06-24 00:00:00 UTC,14.276287720956573,1134160918.5765295,42975326.33415148
2016-06-25 00:00:00 UTC,13.845029961871877,1161808477.683748,13474760.65320482
2016-06-26 00:00:00 UTC,13.932543491059052,1127161866.113175,12716765.335899664
2016-06-27 00:00:00 UTC,12.295660556232374,1134738651.812568,9026418.664550114
2016-06-28 00:00:00 UTC,12.800496100256192,1001816707.4205686,38649828.67116688
2016-06-29 00:00:00 UTC,13.33562669996461,1043352935.7311049,24102058.67142671
2016-06-30 00:00:00 UTC,12.329645963731734,1087390815.1043506,25109656.26842844
2016-07-01 00:00:00 UTC,12.01798250397972,1005775062.8852906,16090108.0506086
2016-07-02 00:00:00 UTC,11.825161030775885,980549295.6466436,12572639.309558652
2016-07-03 00:00:00 UTC,11.421738727166776,965373887.5132512,8919743.27120069
2016-07-04 00:00:00 UTC,10.540860504216049,932812328.2042702,10816581.462869536
2016-07-05 00:00:00 UTC,10.51055993812399,861199508.1291671,40761274.601703286
2016-07-06 00:00:00 UTC,10.098931265626277,859068161.5290377,16042852.433356386
2016-07-07 00:00:00 UTC,11.39547874677082,825747093.0896322,13787778.16557356
2016-07-08 00:00:00 UTC,10.99572234732321,932118254.145362,17821594.496114336
2016-07-09 00:00:00 UTC,10.9572943395433,899784687.8420677,14035737.806230836
